"Time Created","Screen Name","Follower Count","Full Text","Location","Hashtags","Mentions","Platform"
"Wed Apr 12 18:57:37 +0000 2017","Kamballs","1688","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","iPhone"
"Wed Apr 12 18:59:13 +0000 2017","VennMultiverse","9829","RT @Annod40: #Trumprussia #StolenElection #SpecialProsecutor #RussianHacking #IllegitimatePOTUS #PutinsPuppet #Treason #Traitor https://t.c…","Center of the Multiverse","['Trumprussia', 'StolenElection', 'SpecialProsecutor', 'RussianHacking', 'IllegitimatePOTUS', 'PutinsPuppet', 'Treason', 'Traitor']","[u'\U0001f47d\U0001f47dLursa']","iPhone"
"Wed Apr 12 19:00:27 +0000 2017","GawlawWp","435","RT @Annod40: #Trumprussia #StolenElection #SpecialProsecutor #RussianHacking #IllegitimatePOTUS #PutinsPuppet #Treason #Traitor https://t.c…","","['Trumprussia', 'StolenElection', 'SpecialProsecutor', 'RussianHacking', 'IllegitimatePOTUS', 'PutinsPuppet', 'Treason', 'Traitor']","[u'\U0001f47d\U0001f47dLursa']","iPhone"
"Wed Apr 12 19:00:33 +0000 2017","tmk5775","762","RT @Annod40: #Trumprussia #StolenElection #SpecialProsecutor #RussianHacking #IllegitimatePOTUS #PutinsPuppet #Treason #Traitor https://t.c…","","['Trumprussia', 'StolenElection', 'SpecialProsecutor', 'RussianHacking', 'IllegitimatePOTUS', 'PutinsPuppet', 'Treason', 'Traitor']","[u'\U0001f47d\U0001f47dLursa']","iPhone"
"Wed Apr 12 19:01:04 +0000 2017","just_bf","1406","RT @Annod40: #Trumprussia #StolenElection #SpecialProsecutor #RussianHacking #IllegitimatePOTUS #PutinsPuppet #Treason #Traitor https://t.c…","Planet Earth","['Trumprussia', 'StolenElection', 'SpecialProsecutor', 'RussianHacking', 'IllegitimatePOTUS', 'PutinsPuppet', 'Treason', 'Traitor']","[u'\U0001f47d\U0001f47dLursa']","iPhone"
"Wed Apr 12 19:01:23 +0000 2017","IrMixon","176","No, they discussed that BORSCHT is best if you add Russian Vodka https://t.co/nLF6MCq9qv","University of Maryland","[]","[]","Twitter Web Client"
"Wed Apr 12 19:02:00 +0000 2017","SheilaBrady16","1589","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","iPhone"
"Wed Apr 12 19:05:00 +0000 2017","skeeteronmy","2599","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","USA","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","Android"
"Wed Apr 12 19:05:05 +0000 2017","yogajuliette","820","@john_h_norris @SillsChar @business Duh that's why they don't care how they go down in History #PutenTrump #Bromance #russianhacking","United States","['PutenTrump', 'Bromance', 'russianhacking']","[u'John H Norris', u'Char Sills', u'Bloomberg']","iPhone"
"Wed Apr 12 19:05:30 +0000 2017","EaglesFly2017","1098","@mcspocky @emj1776 Hello @CNN , @MSNBC , this is how it's done! #TrumpRussiaCoverUp #russiagate #russianhacking… https://t.co/JzZWoFxhGq","Blue Dot FL","['TrumpRussiaCoverUp', 'russiagate', 'russianhacking']","[u'McSpocky\u2122 \U0001f47d\U0001f596', u'((( Emily Jewel)))', u'CNN', u'MSNBC']","Twitter Web Client"
"Wed Apr 12 19:06:17 +0000 2017","JayChpJones","4755","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","United States of America","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","Twitter Web Client"
"Wed Apr 12 19:07:06 +0000 2017","billbong9059","9201","RT @MaryPatriotNews: #JusticeforRyanOwens #NavySealOwens #Yemen #NavySEAL 
#RussianHacking #TheResistance #NotMyPresident #TrumpLeaks …","Tx.,ca,   USA","['JusticeforRyanOwens', 'NavySealOwens', 'Yemen', 'NavySEAL', 'RussianHacking', 'TheResistance', 'NotMyPresident', 'TrumpLeaks']","[u'Mary Budesheim']","Android"
"Wed Apr 12 19:07:33 +0000 2017","TonyFrance7","122","RT @MaryPatriotNews: #JusticeforRyanOwens #NavySealOwens #Yemen #NavySEAL 
#RussianHacking #TheResistance #NotMyPresident #TrumpLeaks …","England","['JusticeforRyanOwens', 'NavySealOwens', 'Yemen', 'NavySEAL', 'RussianHacking', 'TheResistance', 'NotMyPresident', 'TrumpLeaks']","[u'Mary Budesheim']","Twitter Web Client"
"Wed Apr 12 19:08:04 +0000 2017","darcy027027","2755","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","Fla","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","Android"
"Wed Apr 12 19:09:15 +0000 2017","ViiDiiO","80","😳
😶
😶
😶
🙂
😄
😆
😂
🤣Yeah, no... 
#FollowTheFacts https://t.co/Tha26zFs7t","Sunny window sill, US","['FollowTheFacts']","[]","iPhone"
"Wed Apr 12 19:09:22 +0000 2017","Katgo2","776","RT @Annod40: #Trumprussia #StolenElection #SpecialProsecutor #RussianHacking #IllegitimatePOTUS #PutinsPuppet #Treason #Traitor https://t.c…","","['Trumprussia', 'StolenElection', 'SpecialProsecutor', 'RussianHacking', 'IllegitimatePOTUS', 'PutinsPuppet', 'Treason', 'Traitor']","[u'\U0001f47d\U0001f47dLursa']","iPhone"
"Wed Apr 12 19:09:38 +0000 2017","dsltwitt","208","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","iPhone"
"Wed Apr 12 19:10:27 +0000 2017","Nate_ready2go","924","RT @polandmary21: @ifonlyifthen @HawaiiShira @HayesBrown @chrisgeidner @W7VOA who needs a shot of the chinese guy .…","Bloomington,IN","[]","[u'I C U 2', u'IFONLYIFTHEN', u'Hawaii Shira', u'Hayes Brown', u'Chris Geidner', u'Steve Herman']","Twitter Web Client"
"Wed Apr 12 19:12:40 +0000 2017","Bobby7015","65","@Bobby7015 #russianhacking #RexTillerson 
Russian FM,""Rex is new to the fight!""SOP=US calls them out, Russia denies… https://t.co/I2T4eyJpX7","Mesa, AZ","['russianhacking', 'RexTillerson']","[u'Robert Miller']","Twitter Web Client"
"Wed Apr 12 19:13:28 +0000 2017","takief","721","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","Shady Pines, Miami","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","iPhone"
"Wed Apr 12 19:15:16 +0000 2017","moniquesourdif","2857","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","iPad"
"Wed Apr 12 19:15:45 +0000 2017","michelesnyderFL","196","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","Florida","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']"
"Wed Apr 12 19:16:09 +0000 2017","ManerdM","856","@AJentleson @edgeoforever @sahilkapur What's worse, a passing mention of #russianhacking or avoiding  it altogether (intentionally or not)?","","['russianhacking']","[u'Adam Jentleson', u'Edgeoforever\U0001f596', u'Sahil Kapur']","iPhone"
"Wed Apr 12 19:16:13 +0000 2017","Pecafan","31","@JuliaBriese @dgibby55 @kylegriffin1 Yeah, what the hell is WITH those fine American loving flag wavers? They don't… https://t.co/JQip7hnRiR","California, USA","[]","[u'jul', u'DG', u'Kyle Griffin']","Android"
"Wed Apr 12 19:16:16 +0000 2017","prada214631","205","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","Michigan, USA","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","iPhone"
"Wed Apr 12 19:17:33 +0000 2017","Ihavenoprez","5965","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","United States","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","iPad"
"Wed Apr 12 19:18:28 +0000 2017","kaye_vx","2468","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","iPhone"
"Wed Apr 12 19:20:41 +0000 2017","DeepInTheHills","2649","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","Deep in the Hills","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","Twitter Web Client"
"Wed Apr 12 19:21:25 +0000 2017","action2gethersc","264","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","Manatee, Sarasota counties","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']"
"Wed Apr 12 19:21:51 +0000 2017","ValerieMackey","756","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","Reading, PA","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","iPhone"
"Wed Apr 12 19:22:12 +0000 2017","_RESIST_","8","When you wish upon a cell #popularvoteloser @realDonaldTrump #TheResistance #RESISTANCE #fakepotus #Trumprussia… https://t.co/T2OxZSLPxR","Everywhere","['popularvoteloser', 'TheResistance', 'RESISTANCE', 'fakepotus', 'Trumprussia']","[u'Donald J. Trump']","iPhone"
"Wed Apr 12 19:23:01 +0000 2017","TommiJefferson1","278","RT @Annod40: #Trumprussia #StolenElection #SpecialProsecutor #RussianHacking #IllegitimatePOTUS #PutinsPuppet #Treason #Traitor https://t.c…","","['Trumprussia', 'StolenElection', 'SpecialProsecutor', 'RussianHacking', 'IllegitimatePOTUS', 'PutinsPuppet', 'Treason', 'Traitor']","[u'\U0001f47d\U0001f47dLursa']","iPhone"
"Wed Apr 12 19:23:02 +0000 2017","smille5884","2774","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","CA/Co.Kerry this summer","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","iPad"
"Wed Apr 12 19:23:50 +0000 2017","TommiJefferson1","278","RT @Annod40: #Trumprussia #StolenElection #SpecialProsecutor #RussianHacking #IllegitimatePOTUS #PutinsPuppet #Treason #Traitor https://t.c…","","['Trumprussia', 'StolenElection', 'SpecialProsecutor', 'RussianHacking', 'IllegitimatePOTUS', 'PutinsPuppet', 'Treason', 'Traitor']","[u'\U0001f47d\U0001f47dLursa']","iPhone"
"Wed Apr 12 19:25:11 +0000 2017","Bobby7015","65","#russianhacking Rex didn't hold slippery Russian FM feet to the fire.  Wasted trip, CIA-FBI have incontrovertable e… https://t.co/eGBx2YowCB","Mesa, AZ","['russianhacking']","[]","Twitter Web Client"
"Wed Apr 12 19:25:58 +0000 2017","DebbieJuneToo1","198","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","Parkinsontown Mike J. Fox USA","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","Android"
"Wed Apr 12 19:26:04 +0000 2017","orgainkorgain","1163","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","iPad"
"Wed Apr 12 19:27:37 +0000 2017","Nuk3dawg","2885","@jaketapper @BrookeBCNN   The Obama administration Tapped Trumps wires and you fell for it. Again. Hook &amp; line #wiretapgate #russianhacking","Warrior Cabin","['wiretapgate', 'russianhacking']","[u'Jake Tapper', u'Brooke Baldwin']","Android"
"Wed Apr 12 19:30:10 +0000 2017","aklamiswhatIam","1347","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","Mt. Cory, Ohio","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","Android"
"Wed Apr 12 19:30:30 +0000 2017","WilmaZazzali","2422","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","Georgia and Tennessee","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","Twitter Web Client"
"Wed Apr 12 19:31:41 +0000 2017","undacuvabrutha","157","@PalmerReport @JayWoodVegas The more the merrier! #russianhacking","","['russianhacking']","[u'Palmer Report', u'Vegas Realtor Jay']","iPhone"
"Wed Apr 12 19:32:09 +0000 2017","CA_born_Rebel","1003","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","CA,÷states of trumprUsSiA","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","Android"
"Wed Apr 12 19:33:30 +0000 2017","Larry_CliffrdSr","7217","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","Arkansas, USA","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","Twitter Web Client"
"Wed Apr 12 19:34:24 +0000 2017","JCTheResistance","7066","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","United States","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","Android"
"Wed Apr 12 19:35:36 +0000 2017","brchapman65","312","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","Winchester, VA","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","iPhone"
"Wed Apr 12 19:36:01 +0000 2017","JayWoodVegas","3910","RT @undacuvabrutha: @PalmerReport @JayWoodVegas The more the merrier! #russianhacking","Las Vegas, NV","['russianhacking']","[u'Swaggy C', u'Palmer Report', u'Vegas Realtor Jay']","Android"
"Wed Apr 12 19:36:57 +0000 2017","georgloesel","403","RT @jacksnowknows: #RexTillerson it's a little slow on the uptake. US-Russia relations have been at a low point since #RussianHacking…","Pdm:Germany:Europe:Earth","['RexTillerson', 'RussianHacking']","[u'Jack Snow\u2744\ufe0f']","Android"
"Wed Apr 12 19:37:07 +0000 2017","ep_forgotten","1090","RT @TrumpDefense: #Retweet if you think #russianhacking is a #HOAX, and @realDonaldTrump won FAIR AND SQUARE! #MAGA #WednesdayWisdom…","","['Retweet', 'russianhacking', 'HOAX', 'MAGA', 'WednesdayWisdom']","[u'Defend The Trumps!', u'Donald J. Trump']","iPhone"
"Wed Apr 12 19:39:15 +0000 2017","lovetogive2","1376","RT @vidalexperience: #RussianHacking named #GrizzlySteppe refresher https://t.co/ELQl26JkJm","","['RussianHacking', 'GrizzlySteppe']","[u'Julian Vidal']","iPhone"
"Thu Apr 13 07:57:26 +0000 2017","RossTy5_N","416","RT @Pecafan: @JuliaBriese @dgibby55 @kylegriffin1 Yeah, what the hell is WITH those fine American loving flag wavers? They don't…","USA","[]","[u'Sparky', u'jul', u'DG', u'Kyle Griffin']","iPhone"
"Thu Apr 13 08:19:54 +0000 2017","themantiger","39","@guardian What if it lost satnav signal or the system get slower than the speed of the car. Or get hacked into by #russianhacking","","['russianhacking']","[u'The Guardian']"
"Thu Apr 13 08:24:18 +0000 2017","AutopsyofGod","35122","RT @MarciaHilber: Yep, yep!  #Trumprussia #russianhacking https://t.co/RX4UpcoW2A","","['Trumprussia', 'russianhacking']","[u'Marcia Hilber']","Twitter Web Client"
"Thu Apr 13 08:29:50 +0000 2017","AutopsyofGod","35122","#brexit #russiagate #RussianInterference #russianhacking #article50 https://t.co/q3ZWEvpuO8","","['brexit', 'russiagate', 'RussianInterference', 'russianhacking', 'article50']","[]","Twitter Web Client"
"Thu Apr 13 08:31:46 +0000 2017","cheniez","310","RT @MarciaHilber: Yep, yep!  #Trumprussia #russianhacking https://t.co/RX4UpcoW2A","","['Trumprussia', 'russianhacking']","[u'Marcia Hilber']","iPhone"
"Thu Apr 13 13:12:08 +0000 2017","HankaRobert","532","RT @ReneeArnett: #TrumpRussia #Russiagate #Kremlingate #TrumpLies #TrumpTreason #TrumpTaxes #mobties #Russianhacking 🇷🇺 https://t.co/NS7xbV…","United States","['TrumpRussia', 'Russiagate', 'Kremlingate', 'TrumpLies', 'TrumpTreason', 'TrumpTaxes', 'mobties', 'Russianhacking']","[u'Renee Arnett']","Android"
"Thu Apr 13 13:12:54 +0000 2017","MyraDSirois1","1219","RT @ReneeArnett: #TrumpRussia #Russiagate #Kremlingate #TrumpLies #TrumpTreason #TrumpTaxes #mobties #Russianhacking 🇷🇺 https://t.co/NS7xbV…","Western Mass","['TrumpRussia', 'Russiagate', 'Kremlingate', 'TrumpLies', 'TrumpTreason', 'TrumpTaxes', 'mobties', 'Russianhacking']","[u'Renee Arnett']","iPhone"
"Thu Apr 13 13:17:32 +0000 2017","FSarak","272","RT @ReneeArnett: #TrumpRussia #Russiagate #Kremlingate #TrumpLies #TrumpTreason #TrumpTaxes #mobties #Russianhacking 🇷🇺 https://t.co/NS7xbV…","Northern Hemisphere","['TrumpRussia', 'Russiagate', 'Kremlingate', 'TrumpLies', 'TrumpTreason', 'TrumpTaxes', 'mobties', 'Russianhacking']","[u'Renee Arnett']","iPhone"
"Thu Apr 13 13:23:59 +0000 2017","SoLibUniteTo","43","@RepAdamSchiff Let's make sure we are holding @realDonaldTrump accountable! #Russia #collusion #russianhacking… https://t.co/2Cd3oCEK2o","","['Russia', 'collusion', 'russianhacking']","[u'Adam Schiff', u'Donald J. Trump']","iPhone"
"Thu Apr 13 13:24:46 +0000 2017","jmknieriem","682","RT @ReneeArnett: #TrumpRussia #Russiagate #Kremlingate #TrumpLies #TrumpTreason #TrumpTaxes #mobties #Russianhacking 🇷🇺 https://t.co/gweHE4…","","['TrumpRussia', 'Russiagate', 'Kremlingate', 'TrumpLies', 'TrumpTreason', 'TrumpTaxes', 'mobties', 'Russianhacking']","[u'Renee Arnett']","iPad"
"Thu Apr 13 13:26:59 +0000 2017","paladine","3837","RT @rubenkmajor: #RussianHacking of voter registration systems = vote count hacking. Here's why. #Election #Security #VoteHacking https://t…","","['RussianHacking', 'Election', 'Security', 'VoteHacking']","[u'Ruben Major, JD, MA']","iPhone"
"Thu Apr 13 13:27:07 +0000 2017","paladine","3837","RT @rubenkmajor: The #RussianHacking issue demonstrates the urgent need to secure our democracy from #VoteHacking. https://t.co/KcbIzLP9hr","","['RussianHacking', 'VoteHacking']","[u'Ruben Major, JD, MA']","iPhone"
"Thu Apr 13 13:40:27 +0000 2017","vidalexperience","4077","@TrickFreee @rogerrockt @KrukMatt @Holly_not_Dolly @TanyasTwit @carolecadwalla @TeaPainUSA @JessikaJayne Please che… https://t.co/efyqbkQYcR","Fort Lauderdale, FL","[]","[u'Patrick', u'Roger Hicks', u'Matthew Kruk', u'Holly Houston', u'Tanya', u'Carole Cadwalladr', u'Tea Pain', u'Jessika Jayne']","iPhone"
"Thu Apr 13 13:40:41 +0000 2017","VladimirFarage","3569","Foreign hackers may have crashed EU referendum registration site #RussianHacking #Brexit https://t.co/vw8BDHftXQ","London","['RussianHacking', 'Brexit']","[]","Twitter Web Client"
